상품번호,그룹명,앨범명,멤버,재고,썸네일,옵션이미지,가격,포카마켓 이미지,충족 여부,원본 앨범명,표시,보유 재고,보유 재고 가격,보유재고 썸네일,보유재고 추가이미지,쇼피 스캔 등록여부,ebay 스캔 등록여부,shopify 스캔 등록여부,썸네일 완성여부,이미지 재생성 필요,ebay item id,ebay 보유재고 item id,ebay 스캔 item id,누적 판매 수,shopify_product_id,shopify 등록완료,이미지_승인상태,앞면,뒷면,joom 등록완료,joom product id
24449,BTS,BE Essential Edition M2U LUCKY DRAW,Jimin,0,BTS-BE Essential Edition M2U LUCKY DRAW-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/07/08/95e10d305b82879e8a3f76755b00a7a987bd2a09/BTS-BE%2520Essential%2520Edition%2520M2U%2520LUCKY%2520DRAW-thumbnail_QOWT7.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=6b9bff357f5da4040647a70afab5b255ead1531bea5e57fadd6479268c7c0550&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522BTS-BE%2520Essential%2520Edition%2520M2U%2520LUCKY%2520DRAW-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),BTS-BE Essential Edition M2U LUCKY DRAW-Jimin.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/07/08/95e10d305b82879e8a3f76755b00a7a987bd2a09/BTS-BE%2520Essential%2520Edition%2520M2U%2520LUCKY%2520DRAW-Jimin_Aa4RN.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=de943039d3bf82d563d57a7f6892f33ddb2967b4207b3ecc95f8b1e45214fbad&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522BTS-BE%2520Essential%2520Edition%2520M2U%2520LUCKY%2520DRAW-Jimin.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/20/bbc9646cc8ed461ba9ee1f80a07be6fc.jpg,TRUE,BE Essential Edition M2U LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,완성,FALSE,3.06978E+11,,,,,TRUE,approved,,,TRUE,6a328bd947afff017dae0346
67067,BTS,2021 THE FACT BTS PHOTOBOOK SPECIAL EDITION CHINA,J-Hope,11,bts-2021_the_fact_bts_photobook_special_edition_china-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/06/02/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-2021_the_fact_bts_photobook_special_edition_china-thumbnail_Sq9yT.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=99fd3e1b8b317b23742fb0ce697b6fdc7884b283add7f053e3386277fba8ec77&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-2021_the_fact_bts_photobook_special_edition_china-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-2021_the_fact_bts_photobook_special_edition_china-j-hope-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/06/02/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-2021_the_fact_bts_photobook_special_edition_china-j-hope-option_UVXzA.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=0dc37f8d96f4373a737831f6a26176a631d100fa27495b3a4ebd2766658c5a70&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-2021_the_fact_bts_photobook_special_edition_china-j-hope-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2024/09/26/d813cf6bda1441c7a2987e3ee3c9738a.jpg,TRUE,2021 THE FACT BTS PHOTOBOOK SPECIAL EDITION CHINA,,,,,,FALSE,FALSE,FALSE,완성,TRUE,3.06978E+11,,,,,TRUE,approved,,,TRUE,6a328b29ad9d3801075ef8c0
457527,BTS,ARIRANG WEVERSE,Jimin,11,bts-arirang_weverse-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_weverse-thumbnail_xL83U.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=0caec4413c5a962862b12b3308a48769d3c14d562eee371a71561cb5541a68f6&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_weverse-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-arirang_weverse-jimin-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_weverse-jimin-option_Z6zBM.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=58fb5a160626c2d6edb55237af4e42a73e16fef9ffeea883096c62cb4fe0d472&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_weverse-jimin-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2026/03/23/bc9e447df7914010a81dfbf7e4fd509b.jpg,TRUE,ARIRANG WEVERSE,,,,,,FALSE,FALSE,FALSE,완성,FALSE,3.06964E+11,,,,,TRUE,approved,,,TRUE,6a328b8ed86c5601eb028349
457557,BTS,ARIRANG Rooted in Music Ver.,JUNGKOOK,40,bts-arirang_rooted_in_music_ver-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_rooted_in_music_ver-thumbnail_O0EUq.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=c484684b900f01069f066fd3acb7f3170c6ca653f8d31df94bfbcf0a95f08e3e&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_rooted_in_music_ver-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-arirang_rooted_in_music_ver-jungkook-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_rooted_in_music_ver-jungkook-option_iDi4K.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=5147b3d70a162ccd3bbb18ae81dc0bf44a9140d64a96cab3e5f88d2029ab8fd4&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_rooted_in_music_ver-jungkook-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2026/03/23/a1c32092a95d4bb38a16af2f17a5031f.jpg,TRUE,ARIRANG Rooted in Music Ver.,,,,,,FALSE,FALSE,FALSE,완성,FALSE,3.06964E+11,,,,,TRUE,approved,,,TRUE,6a328b84d86c5601eb0282f0
460946,BTS,ARIRANG ALADIN,J-Hope,11,bts-arirang_aladin-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_aladin-thumbnail_Bbyzb.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=cb4921778c234f347f5671ac01ebe6cc270ff9d50751e0f329a52a264e146b91&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_aladin-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-arirang_aladin-j-hope-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_aladin-j-hope-option_NjDcV.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=7a0b20da2790d7f7c0e3cffbaeef8ff55ca8a719d226c8dfcc00a01f1fcf8daa&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_aladin-j-hope-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2026/03/31/ca63a2c6ba7a4809ab680e11138b9d90.jpg,TRUE,ARIRANG ALADIN,,,,,,FALSE,FALSE,FALSE,완성,FALSE,3.06964E+11,,,,,TRUE,approved,,,TRUE,6a328b7247afff017dadfeb1
457575,BTS,ARIRANG Rooted in Korea Ver. Target Exclusive,J-Hope,0,bts-arirang_rooted_in_korea_ver_target_exclusive-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_rooted_in_korea_ver_target_exclusive-thumbnail_XT7a0.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=43473e95fc730c2b34f21efedb78f91783b40a987ed23e38996a9865a2c0aa00&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_rooted_in_korea_ver_target_exclusive-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-arirang_rooted_in_korea_ver_target_exclusive-j-hope-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_rooted_in_korea_ver_target_exclusive-j-hope-option_lnX_G.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=15193cca46023d01d26cbb1011119e5a5081946b24a8f714efa13d645974ca28&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_rooted_in_korea_ver_target_exclusive-j-hope-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2026/03/23/cc428c010fd74f44ab20bff72989a781.jpg,FALSE,ARIRANG Rooted in Korea Ver. Target Exclusive,,,,,,FALSE,FALSE,FALSE,완성,FALSE,3.06964E+11,,,,,TRUE,approved,,,TRUE,6a328b83d86c5601eb0282e4
439003,BTS,ARMY MEMBERSHIP GIFT,Jimin,9,bts-army_membership_gift-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/06/04/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-army_membership_gift-thumbnail_XHcPi.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=30673d8084e1a33a507fd0932374784fe5ac9309001ee25ac5053766e5b2bd3b&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-army_membership_gift-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-army_membership_gift-jimin-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/06/04/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-army_membership_gift-jimin-option_otl6r.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=bd6a89f5d2d06d9da93171f03fbf3a5506816ab3745ffe2eb1f2a35a629d8d20&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-army_membership_gift-jimin-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2026/01/16/1f1a70d65cd146ad85d90adfeb21eb32.jpg,TRUE,ARMY MEMBERSHIP GIFT,,,,,,FALSE,FALSE,FALSE,완성,FALSE,3.06789E+11,,,,,TRUE,approved,,,TRUE,6a328b9dad9d3801075efd8b
408636,BTS,MOVIE WEEKS,SUGA,1,bts-bts_movie_weeks-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/06/01/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-bts_movie_weeks-thumbnail_Zrli9.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=498bf4b7fdb34f94c9d9b6eab955f18496f9030515ffab71614f49411645a0c1&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-bts_movie_weeks-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-bts_movie_weeks-suga-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/06/01/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-bts_movie_weeks-suga-option_7ZJKI.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=61da3746189a6f56b893c3d9a38f2a05ab33d748750b830842e65cc676c51f93&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-bts_movie_weeks-suga-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2026/01/21/7092a42459c94533a53846df6b9826de.jpg,TRUE,BTS MOVIE WEEKS,,,,,,FALSE,FALSE,FALSE,완성,FALSE,3.06976E+11,,,,,TRUE,approved,,,TRUE,6a328db6e1586b01a3f660d0
408638,BTS,MOVIE WEEKS,Jin,3,bts-bts_movie_weeks-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/06/01/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-bts_movie_weeks-thumbnail_Zrli9.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=498bf4b7fdb34f94c9d9b6eab955f18496f9030515ffab71614f49411645a0c1&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-bts_movie_weeks-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-bts_movie_weeks-jin-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/06/01/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-bts_movie_weeks-jin-option_38eGj.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=18aa898ee5dccd67836620ed8128db62662a3295e4f48b592ebc1d1bd77423e6&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-bts_movie_weeks-jin-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2026/01/21/ac31c569dee946779dc283abb635299f.jpg,TRUE,BTS MOVIE WEEKS,,,,,,FALSE,FALSE,FALSE,완성,FALSE,3.06976E+11,,,,,TRUE,approved,,,TRUE,6a328db6e1586b01a3f660d0
464385,BTS,WORLD TOUR 'ARIRANG' IN GOYANG Weverse Pickup ALBUM,J-Hope,9,bts-world_tour_arirang_in_goyang_weverse_pickup_album-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-world_tour_arirang_in_goyang_weverse_pickup_album-thumbnail_hr3Rq.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=c4a4f6e1f53ebb7ac978cf4302ed054b6ca02f3611ae2b39532e0830a6c004fe&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-world_tour_arirang_in_goyang_weverse_pickup_album-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-world_tour_arirang_in_goyang_weverse_pickup_album-j-hope-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-world_tour_arirang_in_goyang_weverse_pickup_album-j-hope-option_pqh-u.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=118d3bff84c7183300a425301ea797243cea838524b7010b50eb5dae719883f0&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-world_tour_arirang_in_goyang_weverse_pickup_album-j-hope-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2026/04/13/2dd5ede1b27043bd98a716f711d64fae.jpg,FALSE,BTS WORLD TOUR 'ARIRANG' IN GOYANG Weverse Pickup ALBUM,,,,,,FALSE,FALSE,FALSE,,FALSE,3.06964E+11,,,,,TRUE,approved,,,TRUE,6a328e55ad9d3801075f1a72
457565,BTS,ARIRANG Living Legend Ver.,RM,43,bts-arirang_living_legend_ver-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_living_legend_ver-thumbnail_dQ0q7.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=29612bdb9c2161b17fb1a9b68f01c0f503251a5b5bc8d5c0de0c0d99d0fa2885&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_living_legend_ver-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-arirang_living_legend_ver-rm-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_living_legend_ver-rm-option_DKDyy.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=96b117de576f7427a01fdc4ae8570604f5d1e80dbb01ce93ad19b52397c9b49a&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_living_legend_ver-rm-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2026/03/23/6c7dcca0e1dd4dc8adb77ba1b1754c50.jpg,TRUE,ARIRANG Living Legend Ver.,,,,,,FALSE,FALSE,FALSE,완성,FALSE,3.06964E+11,,,,,TRUE,approved,,,TRUE,6a328b78ad9d3801075efc0a
457629,BTS,ARIRANG WITHMUU LUCKY DRAW,Jin,12,bts-arirang_withmuu_lucky_draw-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_withmuu_lucky_draw-thumbnail_RCai7.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=39856271bd6d3f63fc55799bb131cab188ef34fb2d529ba63cc4e622e5e55f54&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_withmuu_lucky_draw-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-arirang_withmuu_lucky_draw-jin-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_withmuu_lucky_draw-jin-option_Fils5.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=db4fb16eecd174439e200c1b165474536ca7276b8f7569668a20eebb85bbd9a7&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_withmuu_lucky_draw-jin-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2026/03/23/a9f0d3b65dd54fcbb8198f925a0f5bac.jpg,TRUE,ARIRANG WITHMUU LUCKY DRAW,,,,,,FALSE,FALSE,FALSE,완성,FALSE,3.06964E+11,,,,,TRUE,approved,,,TRUE,6a600911c8491d0115c6848e
457578,BTS,ARIRANG Rooted in Korea Ver. Target Exclusive,RM,0,bts-arirang_rooted_in_korea_ver_target_exclusive-thumbnail.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_rooted_in_korea_ver_target_exclusive-thumbnail_XT7a0.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=43473e95fc730c2b34f21efedb78f91783b40a987ed23e38996a9865a2c0aa00&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_rooted_in_korea_ver_target_exclusive-thumbnail.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),bts-arirang_rooted_in_korea_ver_target_exclusive-rm-option.jpg(https://minio.techflow.kr/nocodb-attachments/nc/uploads/2026/05/27/95e10d305b82879e8a3f76755b00a7a987bd2a09/bts-arirang_rooted_in_korea_ver_target_exclusive-rm-option_MGvOw.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Content-Sha256=UNSIGNED-PAYLOAD&X-Amz-Credential=minioadmin%252F20260907%252Fus-east-1%252Fs3%252Faws4_request&X-Amz-Date=20260907T090257Z&X-Amz-Expires=7624&X-Amz-Signature=c637b62ebf4610edce7b797909f75c9af057ac9baf6cef1556c54f7b634fe627&X-Amz-SignedHeaders=host&response-content-disposition=inline%253B%2520filename%253D%2522bts-arirang_rooted_in_korea_ver_target_exclusive-rm-option.jpg%2522&response-content-type=image%252Fjpeg&x-amz-checksum-mode=ENABLED&x-id=GetObject),,https://ndc.infludeo.com/media/photocard_blur/2026/03/23/4d662d7953c74e9bb94551e9c5e48bc9.jpg,FALSE,ARIRANG Rooted in Korea Ver. Target Exclusive,,,,,,FALSE,FALSE,FALSE,완성,FALSE,3.06964E+11,,,,,TRUE,approved,,,TRUE,6a328b83d86c5601eb0282e4
